gemeente,gemeente_id,bureau_label,bureau_zip,total_counted,cast,votes_ongeldig,votes_blanco,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS,Ons Water,West-Brabant Waterbreed,AWP niet politiek wel deskundig,Werken aan Water,Ouderen Appèl - Hart voor Water,"Groen, Water & Land",Natuurlijk BBW,Lokaal Waterbeheer,Verenigde Senioren Partij,ChristenUnie-SGP,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),Blanco lijst Gerritsen,Waterschapspartij PUUR.,Gemeentebelangen Drenthe~Overijssel,FNP,Lagere Lasten Burger,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Lokaal Limburg,Waterbelang Maastricht,Waterschap@inwonersbelangen,"AWP niet politiek, wel deskundig",Waterschapspartij Zeeuws-Vlaanderen,Partij voor Zeeland,AWP Niet Politiek Wel Deskundig,Waterschapspartij Hollandse Delta,Hollandse Delta Natuurlijk,OUDERENPARTIJ,,Trots op Nederland (TROTS),Blanco lijst Capelle,SGP-ChristenUnie,Ons-Platteland,De Groenen,Socialistische Waterschapsvereniging,Forum Duurzaam Effectief Waterschap,De Republikeinse Politieke Partij,QUEER,Vrienden van de Berkel,Vereniging Dorpshuizen en Kleine Kernen,Betaalbaar Water,"Water, Wonen en Natuur",ChristenUnie/SGP,Werk aan Water Flevoland,OPA,votes_ongeldig_percentage,total_counted_percentage,"AWPenLRR niet politiek, wel lokaal_percentage",Partij van de Arbeid (P.v.d.A.)_percentage,CDA_percentage,votes_blanco_percentage,Partij voor de Dieren_percentage,ChristenUnie_percentage,cast_percentage,VVD_percentage,Staatkundig Gereformeerde Partij (SGP)_percentage,Water Natuurlijk_percentage,50PLUS_percentage,AWP niet politiek wel deskundig_percentage,Ons Water_percentage,West-Brabant Waterbreed_percentage,Werken aan Water_percentage,Ouderen Appèl - Hart voor Water_percentage,"Groen, Water & Land_percentage",Natuurlijk BBW_percentage,Verenigde Senioren Partij_percentage,Lokaal Waterbeheer_percentage,Partij Sociaal Cultureel Centrum (PSCC)_percentage,ChristenUnie-SGP_percentage,Integer Liberaal_percentage,Blanco lijst Gerritsen_percentage,Waterschapspartij PUUR._percentage,Gemeentebelangen Drenthe~Overijssel_percentage,FNP_percentage,Lagere Lasten Burger_percentage,Waterbelang Horst-Helden-Beesel_percentage,Waterbelang Maastricht_percentage,Waterbelang Parkstad_percentage,Waterbelang Venlo_percentage,Lokaal Limburg_percentage,Waterbelang Westelijke Mijnstreek_percentage,Waterbelang Midden-Limburg_percentage,Waterbelang Heuvelland_percentage,Waterbelang Land van Weert + Leudal_percentage,Waterbelang Venray en Maasduinen_percentage,Waterschap@inwonersbelangen_percentage,"AWP niet politiek, wel deskundig_percentage",AWP Niet Politiek Wel Deskundig_percentage,Partij voor Zeeland_percentage,Waterschapspartij Zeeuws-Vlaanderen_percentage,Waterschapspartij Hollandse Delta_percentage,Hollandse Delta Natuurlijk_percentage,OUDERENPARTIJ_percentage,None_percentage,Trots op Nederland (TROTS)_percentage,Blanco lijst Capelle_percentage,Ons-Platteland_percentage,SGP-ChristenUnie_percentage,QUEER_percentage,De Republikeinse Politieke Partij_percentage,Forum Duurzaam Effectief Waterschap_percentage,Socialistische Waterschapsvereniging_percentage,De Groenen_percentage,Vrienden van de Berkel_percentage,Vereniging Dorpshuizen en Kleine Kernen_percentage,Betaalbaar Water_percentage,"Water, Wonen en Natuur_percentage",Werk aan Water Flevoland_percentage,OPA_percentage,ChristenUnie/SGP_percentage
Steenbergen,0851,Stembureau Gemeentehuis,4652 GA,1109,2386,9,14,153,,51,54,151,,77,14,50,425,96,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008115419296663661,1.0,,0.04869251577998197,0.13796212804328223,0.012623985572587917,0.06943192064923355,0.012623985572587917,2.151487826871055,0.13615870153291254,,0.045987376014427414,0.04508566275924256,0.034265103697024346,0.38322813345356177,0.08656447249774572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,"Stembureau Verzorgingsh.""Onze Stede""",4651 EL,654,1341,2,15,85,,32,52,95,,60,8,46,168,86,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030581039755351682,1.0,,0.07951070336391437,0.12996941896024464,0.022935779816513763,0.09174311926605505,0.012232415902140673,2.05045871559633,0.1452599388379205,,0.04892966360856269,0.07033639143730887,0.03363914373088685,0.25688073394495414,0.13149847094801223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau R.K. Basisschool Gummarus,4651 KM,1138,2425,5,15,134,,60,68,140,,70,16,84,376,120,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004393673110720563,1.0,,0.05975395430579965,0.11775043936731107,0.013181019332161687,0.061511423550087874,0.014059753954305799,2.130931458699473,0.12302284710017575,,0.05272407732864675,0.07381370826010544,0.061511423550087874,0.3304042179261863,0.1054481546572935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,"Stembureau Scoutinggeb.""Wallenburch""",4651 WB,832,1738,3,5,80,,55,54,133,,66,26,59,205,107,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003605769230769231,1.0,,0.06490384615384616,0.09615384615384616,0.006009615384615385,0.07932692307692307,0.03125,2.0889423076923075,0.15985576923076922,,0.06610576923076923,0.07091346153846154,0.056490384615384616,0.24639423076923078,0.12860576923076922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau Gemeenschapshuis De Vaert,4651 XE,640,2925,1,8,71,,49,34,110,,48,17,35,187,64,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015625,1.0,,0.053125,0.1109375,0.0125,0.075,0.0265625,4.5703125,0.171875,,0.0765625,0.0546875,0.0390625,0.2921875,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau Dorpshuis Siemburg,4756 AR,776,1878,1,12,82,,35,34,150,,55,7,50,76,276,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001288659793814433,1.0,,0.04381443298969072,0.1056701030927835,0.015463917525773196,0.07087628865979381,0.00902061855670103,2.420103092783505,0.19329896907216496,,0.045103092783505154,0.06443298969072164,0.014175257731958763,0.0979381443298969,0.3556701030927835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau Dorpshuis De Stelle,4655 AB,358,736,0,1,55,,14,12,28,,33,3,22,125,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0335195530726257,0.15363128491620112,0.002793296089385475,0.09217877094972067,0.008379888268156424,2.0558659217877095,0.0782122905027933,,0.03910614525139665,0.061452513966480445,0.019553072625698324,0.34916201117318435,0.164804469273743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau Verz.huis De Nieuwe Haven,4671 AW,714,1727,2,12,68,,27,37,174,,42,42,54,101,142,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028011204481792717,1.0,,0.05182072829131653,0.09523809523809523,0.01680672268907563,0.058823529411764705,0.058823529411764705,2.418767507002801,0.24369747899159663,,0.037815126050420166,0.07563025210084033,0.037815126050420166,0.14145658263305322,0.19887955182072828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau OBS De Regenboog,4671 ES,770,1794,5,9,61,,34,48,209,,55,51,53,107,134,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006493506493506494,1.0,,0.06233766233766234,0.07922077922077922,0.011688311688311689,0.07142857142857142,0.06623376623376623,2.32987012987013,0.2714285714285714,,0.04415584415584416,0.06883116883116883,0.023376623376623377,0.13896103896103895,0.17402597402597403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau Gemeenschapshuis De Vossenburcht,4681 AS,893,1867,9,10,164,,40,53,95,,57,14,66,203,183,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010078387458006719,1.0,,0.0593505039193729,0.18365061590145576,0.011198208286674132,0.06382978723404255,0.015677491601343786,2.0907054871220603,0.10638297872340426,,0.04479283314669653,0.07390817469204927,0.020156774916013438,0.22732362821948487,0.20492721164613661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau Kantine Sportpark,4651 KS,320,1088,1,5,29,,18,14,55,,22,3,19,111,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003125,1.0,,0.04375,0.090625,0.015625,0.06875,0.009375,3.4,0.171875,,0.05625,0.059375,0.0625,0.346875,0.090625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenbergen,0851,Stembureau Dorpshuis,4671 CC,549,1084,1,7,49,,20,26,129,,41,34,36,90,113,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018214936247723133,1.0,,0.04735883424408015,0.08925318761384335,0.012750455373406194,0.07468123861566485,0.061930783242258654,1.9744990892531875,0.23497267759562843,,0.03642987249544627,0.06557377049180328,0.020036429872495445,0.16393442622950818,0.2058287795992714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Spil, Bleskengraaf",2971XG,623,1127,0,3,96,21,51,9,84,203,20,127,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.033707865168539325,0.014446227929373997,0.15409309791332262,0.004815409309791332,0.03210272873194221,0.20385232744783308,1.8089887640449438,0.1348314606741573,0.3258426966292135,0.08186195826645265,0.019261637239165328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Graafzicht, Bleskensgraaf",2971AC,753,961,7,6,113,11,50,35,58,282,28,155,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009296148738379814,1.0,0.014608233731739707,0.04648074369189907,0.150066401062417,0.00796812749003984,0.03718459495351926,0.2058432934926959,1.2762284196547145,0.07702523240371846,0.3745019920318725,0.06640106241699867,0.027888446215139442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Beemd, Oud-Alblas",2969CD,1104,1700,4,3,179,39,69,53,119,319,32,256,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036231884057971015,1.0,0.035326086956521736,0.04800724637681159,0.1621376811594203,0.002717391304347826,0.028985507246376812,0.2318840579710145,1.539855072463768,0.10778985507246377,0.28894927536231885,0.0625,0.034420289855072464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Schommel, Molenaarsgraaf",2973AJ,588,892,0,7,105,22,25,28,74,180,15,126,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.03741496598639456,0.047619047619047616,0.17857142857142858,0.011904761904761904,0.025510204081632654,0.21428571428571427,1.5170068027210883,0.12585034013605442,0.30612244897959184,0.04251700680272109,0.022108843537414966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Boerenklaas, Brandwijk",2974BD,631,973,1,3,135,16,31,33,113,168,19,94,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001584786053882726,1.0,0.025356576862123614,0.05229793977812995,0.21394611727416799,0.004754358161648178,0.030110935023771792,0.14896988906497624,1.5419968304278922,0.179080824088748,0.2662440570522979,0.0491283676703645,0.03486529318541997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau 't Wingerds Hof, Wijngaarden",3366BD,416,552,1,1,67,13,25,7,90,112,15,77,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002403846153846154,1.0,0.03125,0.016826923076923076,0.16105769230769232,0.002403846153846154,0.036057692307692304,0.18509615384615385,1.3269230769230769,0.21634615384615385,0.2692307692307692,0.06009615384615385,0.02403846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Dorpshuis, Ottoland",2975BV,538,720,0,1,156,16,33,23,75,122,19,87,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.02973977695167286,0.04275092936802974,0.2899628252788104,0.0018587360594795538,0.03531598513011153,0.16171003717472118,1.338289962825279,0.13940520446096655,0.22676579925650558,0.06133828996282528,0.013011152416356878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Multistee, Goudriaan",2977AB,496,711,1,2,123,18,26,24,98,87,18,87,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020161290322580645,1.0,0.036290322580645164,0.04838709677419355,0.24798387096774194,0.004032258064516129,0.036290322580645164,0.17540322580645162,1.4334677419354838,0.1975806451612903,0.17540322580645162,0.05241935483870968,0.03024193548387097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Sporthal De Reiger, Groot-Ammers",2964AV,806,1705,2,6,159,26,56,37,160,155,40,141,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024813895781637717,1.0,0.03225806451612903,0.04590570719602978,0.19727047146401985,0.007444168734491315,0.04962779156327544,0.17493796526054592,2.1153846153846154,0.19851116625310175,0.19230769230769232,0.06947890818858561,0.03970223325062035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Hof van Ammers, Groot-Ammers",2964BC,1221,1573,1,8,194,62,79,65,191,291,51,244,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000819000819000819,1.0,0.050778050778050775,0.05323505323505324,0.1588861588861589,0.006552006552006552,0.04176904176904177,0.19983619983619982,1.2882882882882882,0.15642915642915642,0.23832923832923833,0.0647010647010647,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Vijverhof, Nieuwpoort",2965CG,773,1174,2,14,148,35,70,70,166,83,36,130,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00258732212160414,1.0,0.045278137128072445,0.09055627425614489,0.19146183699870634,0.018111254851228976,0.04657179818887452,0.16817593790426907,1.51875808538163,0.2147477360931436,0.1073738680465718,0.09055627425614489,0.045278137128072445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Koningskerk, Langerak",2967EG,835,1345,4,3,153,44,72,52,169,127,28,156,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004790419161676647,1.0,0.05269461077844311,0.06227544910179641,0.18323353293413175,0.003592814371257485,0.033532934131736525,0.18682634730538922,1.6107784431137724,0.20239520958083831,0.15209580838323353,0.08622754491017964,0.0407185628742515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Vijf Lelies, Streefkerk",2959BS,691,1055,7,1,126,33,61,31,91,161,24,137,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010130246020260492,1.0,0.04775687409551375,0.04486251808972504,0.18234442836468887,0.001447178002894356,0.03473227206946455,0.19826338639652677,1.5267727930535455,0.1316931982633864,0.23299565846599132,0.08827785817655572,0.03907380607814761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Strevenaer, Streefkerk",2959BJ,482,832,0,12,63,19,44,90,45,82,25,75,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.03941908713692946,0.18672199170124482,0.13070539419087138,0.024896265560165973,0.05186721991701245,0.15560165975103735,1.7261410788381744,0.09336099585062241,0.17012448132780084,0.0912863070539419,0.08091286307053942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau 't Waellant, Nieuw-Lekkerland",2957NH,1025,1649,2,6,129,35,60,78,104,274,46,255,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001951219512195122,1.0,0.03414634146341464,0.07609756097560975,0.12585365853658537,0.005853658536585366,0.0448780487804878,0.24878048780487805,1.6087804878048781,0.10146341463414635,0.2673170731707317,0.05853658536585366,0.042926829268292686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Sporthal De Klipper, Nieuw-Lekkerland",2957EM,995,1454,3,7,78,25,74,93,56,284,65,247,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003015075376884422,1.0,0.02512562814070352,0.09346733668341708,0.07839195979899498,0.007035175879396985,0.06532663316582915,0.24824120603015076,1.4613065326633166,0.05628140703517588,0.28542713567839195,0.0743718592964824,0.07336683417085427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Ontmoetingskerk, Nieuw-Lekkerland",2957CH,1101,1751,1,6,83,22,61,70,82,441,35,248,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009082652134423251,1.0,0.019981834695731154,0.06357856494096276,0.07538601271571299,0.005449591280653951,0.03178928247048138,0.22524977293369663,1.5903723887375114,0.07447774750227067,0.40054495912806537,0.055404178019981834,0.053587647593097185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Brede School, Nieuw-Lekkerland",2957RK,970,1434,3,15,80,32,89,65,59,323,49,211,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003092783505154639,1.0,0.032989690721649485,0.06701030927835051,0.08247422680412371,0.015463917525773196,0.050515463917525774,0.2175257731958763,1.4783505154639176,0.060824742268041236,0.33298969072164947,0.09175257731958762,0.06391752577319587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Partycentrum De Klok, Kinderdijk",2961AK,399,629,0,0,42,5,61,35,27,75,40,88,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.012531328320802004,0.08771929824561403,0.10526315789473684,,0.10025062656641603,0.22055137844611528,1.5764411027568923,0.06766917293233082,0.18796992481203006,0.15288220551378445,0.06516290726817042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Gemeentehuis, Hoornaar",4223ME,979,1488,2,9,233,35,114,95,207,66,44,133,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020429009193054137,1.0,0.03575076608784474,0.09703779366700716,0.2379979570990807,0.009193054136874362,0.0449438202247191,0.13585291113381,1.5199182839632277,0.21144024514811033,0.06741573033707865,0.11644535240040858,0.05311542390194075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Ons Dorpshuis, Schelluinen",4209AP,641,1013,0,2,91,49,82,42,154,71,43,83,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.07644305772230889,0.0655226209048362,0.1419656786271451,0.0031201248049922,0.06708268330733229,0.1294851794071763,1.5803432137285491,0.24024960998439937,0.11076443057722309,0.12792511700468018,0.0405616224648986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Gemeenschapshuis De Til, Giessenburg",3381BS,1063,1477,2,9,279,46,71,79,167,83,46,242,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018814675446848542,1.0,0.043273753527751646,0.07431796801505174,0.26246472248353714,0.008466603951081843,0.043273753527751646,0.22765757290686736,1.3894637817497648,0.1571025399811853,0.07808090310442145,0.06679209783631232,0.047036688617121354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Oude School, Giessenburg",3381KR,491,644,3,5,91,16,29,15,136,76,14,94,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006109979633401222,1.0,0.032586558044806514,0.03054989816700611,0.18533604887983707,0.010183299389002037,0.028513238289205704,0.19144602851323828,1.3116089613034623,0.2769857433808554,0.15478615071283094,0.059063136456211814,0.04073319755600815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau Zalencentrum De Stigt, Giessenburg",3381KT,858,1661,3,10,206,19,89,41,190,85,29,170,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034965034965034965,1.0,0.022144522144522144,0.047785547785547784,0.2400932400932401,0.011655011655011656,0.0337995337995338,0.19813519813519814,1.935897435897436,0.22144522144522144,0.09906759906759907,0.10372960372960373,0.0337995337995338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau MFC Het Noorderhuis, Noordeloos",4225RT,958,1333,2,4,270,17,46,76,133,188,28,161,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020876826722338203,1.0,0.017745302713987474,0.07933194154488518,0.2818371607515658,0.0041753653444676405,0.029227557411273485,0.16805845511482254,1.3914405010438413,0.13883089770354906,0.19624217118997914,0.04801670146137787,0.0407098121085595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Korenschoof, Hoogblokland",4221LA,710,1224,2,13,156,42,61,60,154,60,41,117,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028169014084507044,1.0,0.059154929577464786,0.08450704225352113,0.21971830985915494,0.018309859154929577,0.057746478873239436,0.1647887323943662,1.723943661971831,0.21690140845070421,0.08450704225352113,0.08591549295774648,0.02676056338028169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Lingehof, Arkel",4241CA,617,1236,0,6,96,50,98,122,115,8,48,28,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.08103727714748785,0.19773095623987033,0.15559157212317667,0.009724473257698542,0.07779578606158834,0.04538087520259319,2.0032414910858996,0.18638573743922204,0.012965964343598054,0.15883306320907617,0.08427876823338736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molenlanden,1978,"Stembureau De Peperhof, Arkel",4241BW,885,1460,5,8,155,53,153,136,159,46,77,34,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005649717514124294,1.0,0.059887005649717516,0.1536723163841808,0.1751412429378531,0.00903954802259887,0.08700564971751412,0.0384180790960452,1.6497175141242937,0.17966101694915254,0.0519774011299435,0.17288135593220338,0.08135593220338982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nuenen, Gerwen en Nederwetten",0820,Stembureau Het Klooster Raadszaal,5671 GA,1198,1415,11,51,124,,378,187,154,,,23,128,,,124,44,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009181969949916527,1.0,,0.15609348914858096,0.10350584307178631,0.04257095158597663,,0.019198664440734557,1.181135225375626,0.1285475792988314,,0.31552587646076796,0.10684474123539232,0.10350584307178631,,,0.03672787979966611,0.03005008347245409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nuenen, Gerwen en Nederwetten",0820,Stembureau BS De Dassenburcht,5671 VP,1046,1510,5,29,168,,339,163,160,,,14,66,,,79,39,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004780114722753346,1.0,,0.15583173996175909,0.16061185468451242,0.027724665391969407,,0.01338432122370937,1.4435946462715106,0.15296367112810708,,0.3240917782026769,0.06309751434034416,0.07552581261950286,,,0.0372848948374761,0.017208413001912046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nuenen, Gerwen en Nederwetten",0820,Stembureau BS De Nieuwe Linde,5673 AP,936,1411,6,35,103,,287,114,161,,,13,50,,,155,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00641025641025641,1.0,,0.12179487179487179,0.11004273504273504,0.03739316239316239,,0.013888888888888888,1.5074786324786325,0.172008547008547,,0.30662393162393164,0.053418803418803416,0.1655982905982906,,,0.03632478632478633,0.0202991452991453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
