gemeente,gemeente_id,bureau_id,bureau_label,bureau_zip,total_counted,cast,votes_ongeldig,votes_blanco,50PLUS,VVD,Staatkundig Gereformeerde Partij (SGP),Water Natuurlijk,Gemeentebelangen Drenthe~Overijssel,ChristenUnie,AWP niet politiek wel deskundig,CDA,Ons Water,West-Brabant Waterbreed,Partij van de Arbeid (P.v.d.A.),Partij voor de Dieren,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Lokaal Limburg,Waterbelang Maastricht,SGP-ChristenUnie,Ons-Platteland,ChristenUnie-SGP,Trots op Nederland (TROTS),Vrienden van de Berkel,Vereniging Dorpshuizen en Kleine Kernen,Betaalbaar Water,Lokaal Waterbeheer,Verenigde Senioren Partij,"Groen, Water & Land",Natuurlijk BBW,Ouderen Appèl - Hart voor Water,Waterschapspartij Zeeuws-Vlaanderen,Partij voor Zeeland,AWP Niet Politiek Wel Deskundig,"AWPenLRR niet politiek, wel lokaal",Waterschapspartij Hollandse Delta,Hollandse Delta Natuurlijk,OUDERENPARTIJ,,Waterschap@inwonersbelangen,"AWP niet politiek, wel deskundig",FNP,Lagere Lasten Burger,Werken aan Water,De Groenen,Socialistische Waterschapsvereniging,Forum Duurzaam Effectief Waterschap,De Republikeinse Politieke Partij,QUEER,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),Waterschapspartij PUUR.,"Water, Wonen en Natuur",ChristenUnie/SGP,Werk aan Water Flevoland,OPA
Amsterdam,0363,0363::SB278,Stembureau Stembureau gymzaal De Rivierenschool,1079 EM,858,1576,4,21,27,143,,137,,22,,40,,,167,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,8,18,6,9,,,,,,,
Amsterdam,0363,0363::SB283,Stembureau Stembureau Buurtgebouw HdK,1073 SW,655,1892,11,16,26,62,,110,,12,,8,,,171,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,15,9,3,3,,,,,,,
Amsterdam,0363,0363::SB286,Stembureau Stembureau Thomaskerk,1077 WX,830,1425,3,14,8,279,,110,,27,,65,,,144,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,24,2,5,,,,,,,
Amsterdam,0363,0363::SB287,Stembureau Stembureau Revalidatie- en Zorgcentrum Vreugdehof,1083 HH,1069,3497,14,26,80,241,,117,,57,,83,,,195,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,12,36,2,7,,,,,,,
Amsterdam,0363,0363::SB289,Stembureau Stembureau NH Amsterdam Zuid,1082 GG,673,1732,4,16,32,205,,82,,35,,33,,,124,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,8,24,5,3,,,,,,,
Amsterdam,0363,0363::SB290,Stembureau Stembureau Zorgcentrum De Buitenhof,1083 BD,714,1682,8,21,46,217,,66,,31,,54,,,110,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,12,27,5,7,,,,,,,
Amsterdam,0363,0363::SB292,Stembureau Stembureau Andrieskerk,1081 HL,735,1520,11,16,45,164,,94,,32,,57,,,151,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,7,25,2,4,,,,,,,
Amsterdam,0363,0363::SB293,Stembureau Stembureau ROC Zuid,1097 PC,812,1778,1,16,40,133,,115,,30,,36,,,175,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,7,28,1,11,,,,,,,
Amsterdam,0363,0363::SB294,Stembureau Stembureau ROC Zuid,1097 PC,782,1793,5,20,32,156,,112,,28,,38,,,159,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12,20,3,6,,,,,,,
Amsterdam,0363,0363::SB295,Stembureau Stembureau Gymzaal bij school De Ark,1082 EK,525,1457,5,14,37,129,,71,,37,,23,,,88,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,5,13,0,4,,,,,,,
Amsterdam,0363,0363::SB296,Stembureau Stembureau Gymzaal bij school De Ark,1082 EK,626,1616,0,12,30,133,,87,,27,,63,,,119,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2,30,1,7,,,,,,,
Amsterdam,0363,0363::SB297,Stembureau Stembureau Menno Simonszhuis/Dynamo,1081 AS,543,1043,5,8,58,153,,42,,18,,48,,,95,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,22,3,3,,,,,,,
Amsterdam,0363,0363::SB298,Stembureau Stembureau Marius ten Catehof,1081 ES,682,1270,8,13,55,191,,40,,22,,43,,,130,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,8,24,1,3,,,,,,,
Amsterdam,0363,0363::SB299,Stembureau Stembureau Woonzorgcentrum Buitenveldert,1081 JB,543,1250,4,9,19,180,,81,,21,,40,,,78,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,16,0,1,,,,,,,
Amsterdam,0363,0363::SB300,Stembureau Stembureau WTC Toren A t/m G,1077 XW,884,0,3,43,5,333,,158,,27,,48,,,117,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,9,10,2,8,,,,,,,
Amsterdam,0363,0363::SB302,Stembureau Stembureau Portocabin IJselplein,1078 CZ,588,1062,3,13,26,124,,79,,13,,14,,,125,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,10,19,1,3,,,,,,,
Amsterdam,0363,0363::SB303,Stembureau Stembureau Portocabin IJselplein,1078 CZ,549,1063,3,13,23,113,,62,,18,,15,,,123,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,5,16,0,3,,,,,,,
Amsterdam,0363,0363::SB305,Stembureau Stembureau Multifunctioneel Centrum Binnenhof,1082 LP,785,1581,1,17,55,209,,98,,25,,48,,,150,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,10,29,7,2,,,,,,,
Amsterdam,0363,0363::SB306,Stembureau Stembureau Multifunctioneel Centrum Binnenhof,1082 LP,880,1665,8,26,51,213,,112,,38,,55,,,172,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,18,34,5,9,,,,,,,
Amsterdam,0363,0363::SB307,Stembureau Stembureau Vrije Universiteit Amsterdam,1081 HV,662,1483,3,22,9,141,,141,,29,,23,,,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,7,19,4,5,,,,,,,
Amsterdam,0363,0363::SB310,Stembureau Stembureau Museumplein - portocabin,,0,0,0,0,0,0,,0,,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,
Amsterdam,0363,0363::SB311,Stembureau Stembureau Kinderopvang Parvaneh,1055 PE,855,2710,10,47,28,79,,144,,17,,27,,,200,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,13,12,1,12,,,,,,,
Amsterdam,0363,0363::SB313,Stembureau Stembureau KBS De Boomgaard,1055 NK,685,1302,6,23,27,94,,100,,20,,21,,,150,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,7,19,3,9,,,,,,,
Amsterdam,0363,0363::SB315,Stembureau Stembureau Tijl Uilenspiegelschool,1055 CK,574,1438,2,34,22,54,,93,,19,,35,,,134,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6,16,0,8,,,,,,,
Amsterdam,0363,0363::SB316,Stembureau Stembureau Tijl Uilenspiegelschool,1055 CK,578,1375,5,20,18,64,,92,,16,,30,,,125,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,7,14,2,9,,,,,,,
Amsterdam,0363,0363::SB317,Stembureau Stembureau Brede School de Springplank,1056 AZ,649,2287,8,49,30,58,,114,,22,,38,,,167,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,19,2,10,,,,,,,
Amsterdam,0363,0363::SB319,Stembureau Stembureau Wachterliedpaviljoen,1055 SB,836,2585,9,39,37,78,,137,,33,,27,,,159,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7,25,5,13,,,,,,,
Amsterdam,0363,0363::SB321,Stembureau Stembureau Narcis-Queridoschool,1055 WC,881,2392,8,36,56,98,,106,,24,,40,,,222,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,11,26,4,8,,,,,,,
Amsterdam,0363,0363::SB325,Stembureau Stembureau Centrum voor Ouderen De Boeg,1055 SC,842,1357,8,28,38,92,,129,,30,,35,,,175,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,23,4,8,,,,,,,
Amsterdam,0363,0363::SB326,Stembureau Stembureau De Volksuniversiteit,1055 EK,333,1325,7,26,17,31,,46,,10,,30,,,86,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,5,1,5,,,,,,,
Amsterdam,0363,0363::SB327,Stembureau Stembureau De Volksuniversiteit,1055 EK,400,1287,10,38,23,28,,49,,10,,31,,,104,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,10,9,3,6,,,,,,,
Amsterdam,0363,0363::SB328,Stembureau Stembureau Bos en Lommerschool,1061 BN,817,2915,29,77,21,82,,85,,31,,48,,,266,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,22,10,1,17,,,,,,,
Amsterdam,0363,0363::SB330,Stembureau Stembureau de Wiltzangh,1055 KK,684,1867,12,35,18,69,,111,,11,,36,,,184,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,10,9,2,3,,,,,,,
Amsterdam,0363,0363::SB331,Stembureau Stembureau 't Landhuis,1055 VC,721,2430,11,21,35,97,,109,,16,,24,,,153,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,3,11,2,7,,,,,,,
Amsterdam,0363,0363::SB334,Stembureau Stembureau MBO College West,1061 MA,460,1803,2,17,9,59,,49,,14,,25,,,142,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7,8,2,6,,,,,,,
Amsterdam,0363,0363::SB335,Stembureau Stembureau A.K.C. Blauw-Wit,1056 EP,666,2126,5,21,25,76,,143,,19,,24,,,135,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,10,9,3,15,,,,,,,
Amsterdam,0363,0363::SB341,Stembureau Stembureau Molen van Sloten,1066 EZ,596,901,0,16,52,129,,72,,12,,44,,,82,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7,34,1,5,,,,,,,
Amsterdam,0363,0363::SB342,Stembureau Stembureau Vrouw en Vaart,1068 VN,739,1789,6,23,77,112,,82,,29,,59,,,169,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,7,28,3,8,,,,,,,
Amsterdam,0363,0363::SB343,Stembureau Stembureau Het Talent,1068 LL,597,2365,15,30,76,42,,41,,21,,54,,,199,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,12,25,4,4,,,,,,,
Amsterdam,0363,0363::SB344,Stembureau Stembureau Het Talent,1068 LL,502,2447,9,43,83,37,,30,,21,,30,,,149,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,22,29,5,3,,,,,,,
Amsterdam,0363,0363::SB346,Stembureau Stembureau Osdorpse Montessorischool,1068 MR,429,779,3,29,42,47,,37,,10,,20,,,116,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,10,20,0,2,,,,,,,
Amsterdam,0363,0363::SB347,Stembureau Stembureau Stadsloket Nieuw-West,1068 TG,686,1815,11,31,74,90,,49,,21,,55,,,173,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,11,15,6,8,,,,,,,
Amsterdam,0363,0363::SB348,Stembureau Stembureau Dienstencentrum Osdorperhof,1068 NP,629,1819,7,16,58,85,,66,,32,,57,,,113,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11,21,8,11,,,,,,,
Amsterdam,0363,0363::SB349,Stembureau Stembureau Ichthusschool,1068 SJ,710,1585,4,17,108,87,,76,,36,,49,,,154,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11,37,3,6,,,,,,,
Amsterdam,0363,0363::SB351,Stembureau Stembureau Verenigingsgebouw Nivon,1069 AJ,327,1175,13,27,35,37,,18,,15,,32,,,101,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,7,0,4,,,,,,,
Amsterdam,0363,0363::SB352,Stembureau Stembureau Zorgcentrum Leo Polak,1069 BW,807,2404,8,33,95,135,,55,,37,,75,,,181,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,16,39,3,5,,,,,,,
Amsterdam,0363,0363::SB354,Stembureau Stembureau De Wachter,1069 DA,570,1856,22,37,47,52,,58,,10,,43,,,199,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6,22,3,4,,,,,,,
Amsterdam,0363,0363::SB356,Stembureau Stembureau Nieuw Amstelrade,1069 HN,640,2116,13,41,44,51,,55,,25,,62,,,227,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,12,16,1,4,,,,,,,
Amsterdam,0363,0363::SB357,Stembureau Stembureau Basisschool de Odyssee,1060 LW,1016,2847,6,42,74,189,,122,,37,,70,,,287,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,4,40,5,1,,,,,,,
Amsterdam,0363,0363::SB359,Stembureau Stembureau Huis van de Wijk De Aker,1069 PC,569,1832,4,24,73,71,,55,,22,,30,,,166,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9,22,1,3,,,,,,,
Amsterdam,0363,0363::SB361,Stembureau Stembureau Huis van de Wijk De Aker,1069 PC,552,1978,11,31,74,54,,49,,25,,27,,,161,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,9,27,1,0,,,,,,,
Amsterdam,0363,0363::SB362,Stembureau Stembureau Jenaplanschool Atlantis,1069 WK,465,1725,5,29,39,39,,44,,17,,32,,,143,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,15,22,2,2,,,,,,,
Amsterdam,0363,0363::SB363,Stembureau Stembureau Ymere Amsterdam-West,1066 HL,566,1125,6,8,26,98,,82,,21,,23,,,140,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,10,16,3,2,,,,,,,
Amsterdam,0363,0363::SB364,Stembureau Stembureau Horizon Brenner,1060 NT,598,1691,6,15,67,115,,63,,21,,28,,,136,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,8,37,4,7,,,,,,,
Amsterdam,0363,0363::SB365,Stembureau Stembureau Horizon Brenner,1060 NT,600,1717,5,21,91,93,,50,,18,,46,,,136,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10,41,8,2,,,,,,,
Amsterdam,0363,0363::SB366,Stembureau Stembureau Obs de Horizon,1060 TZ,942,2056,13,32,91,123,,94,,37,,59,,,249,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,19,37,7,5,,,,,,,
Amsterdam,0363,0363::SB367,Stembureau Stembureau Obs de Horizon,1060 TZ,950,2022,6,21,111,174,,87,,30,,50,,,248,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12,42,7,4,,,,,,,
Amsterdam,0363,0363::SB371,Stembureau Stembureau OBA Osdorp,1068 EL,464,821,3,22,44,80,,35,,13,,21,,,111,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,19,4,5,,,,,,,
Amsterdam,0363,0363::SB376,Stembureau Stembureau Basisschool De Wereldburger,1069 JR,567,2614,6,18,43,88,,59,,19,,35,,,164,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,11,15,3,9,,,,,,,
Amsterdam,0363,0363::SB377,Stembureau Stembureau Basisschool De Wereldburger,1069 JR,625,2403,11,26,43,81,,56,,33,,50,,,196,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3,14,0,6,,,,,,,
Amsterdam,0363,0363::SB391,Stembureau Stembureau De Spaarndammerhout,1014 ZG,524,1509,2,14,18,94,,84,,15,,9,,,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,7,11,1,6,,,,,,,
Amsterdam,0363,0363::SB392,Stembureau Stembureau De Spaarndammerhout,1014 ZG,584,1460,7,12,18,113,,90,,7,,12,,,116,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6,14,2,7,,,,,,,
Amsterdam,0363,0363::SB393,Stembureau Stembureau Museum Het Schip,1013 WG,842,1733,5,15,48,59,,145,,13,,9,,,173,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,9,21,1,13,,,,,,,
Amsterdam,0363,0363::SB394,Stembureau Stembureau De Bogt Westerbeer,1013 VW,675,1623,5,28,62,52,,100,,7,,23,,,153,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,11,15,3,8,,,,,,,
Amsterdam,0363,0363::SB395,Stembureau Stembureau De Bogt Westerbeer,1013 VW,725,1549,7,12,60,50,,122,,16,,28,,,151,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,16,16,6,5,,,,,,,
Amsterdam,0363,0363::SB396,Stembureau Stembureau De Zeeheld,1013 PV,625,1628,2,16,16,48,,119,,8,,15,,,164,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,13,14,2,9,,,,,,,
Amsterdam,0363,0363::SB397,Stembureau Stembureau De Zeeheld,1013 PV,652,1631,3,8,26,56,,117,,18,,12,,,156,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,3,11,3,6,,,,,,,
Amsterdam,0363,0363::SB398,Stembureau Stembureau De Koperen Knoop,1051 BA,656,1324,10,14,46,40,,99,,11,,14,,,157,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,14,18,2,8,,,,,,,
Amsterdam,0363,0363::SB399,Stembureau Stembureau De Koperen Knoop,1051 BA,724,1277,7,16,34,52,,117,,18,,19,,,118,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,19,14,3,12,,,,,,,
Amsterdam,0363,0363::SB401,Stembureau Stembureau Westerparkschool,1051 AX,542,1311,2,11,32,51,,91,,16,,17,,,117,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,10,9,2,4,,,,,,,
Amsterdam,0363,0363::SB402,Stembureau Stembureau Westerparkschool,1051 AX,510,1381,2,19,19,39,,94,,5,,12,,,110,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,13,17,2,4,,,,,,,
Amsterdam,0363,0363::SB403,Stembureau Stembureau School De Bron,1051 XM,497,1235,3,7,15,44,,70,,8,,12,,,106,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,8,10,3,5,,,,,,,
Amsterdam,0363,0363::SB404,Stembureau Stembureau School De Bron,1051 XM,505,1288,6,10,15,56,,83,,8,,12,,,99,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,9,10,1,7,,,,,,,
Amsterdam,0363,0363::SB405,Stembureau Stembureau Cartesius Lyceum,1052 XN,686,1984,9,19,17,110,,128,,9,,18,,,126,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,14,13,2,4,,,,,,,
Amsterdam,0363,0363::SB406,Stembureau Stembureau Van Hogendorphal,1051 CE,907,2506,4,16,17,66,,186,,19,,20,,,205,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,13,20,3,16,,,,,,,
Amsterdam,0363,0363::SB408,Stembureau Stembureau Amsta locatie De Poort,1052 LS,681,1597,7,11,41,97,,105,,14,,23,,,139,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,5,9,2,6,,,,,,,
Amsterdam,0363,0363::SB409,Stembureau Stembureau Amsta locatie De Poort,1052 LS,676,1517,13,16,35,91,,122,,9,,35,,,148,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,6,12,4,10,,,,,,,
Amsterdam,0363,0363::SB410,Stembureau Stembureau Marcanti College,1051 KM,619,1564,3,11,46,85,,96,,15,,26,,,120,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,9,17,0,5,,,,,,,
Amsterdam,0363,0363::SB411,Stembureau Stembureau Dependance Westerparkschool,1051 HE,685,1256,4,10,22,66,,129,,15,,12,,,154,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,11,20,2,6,,,,,,,
Amsterdam,0363,0363::SB412,Stembureau Stembureau Dependance Westerparkschool,1051 HE,709,1288,0,0,21,64,,118,,6,,16,,,153,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,10,13,4,11,,,,,,,
Amsterdam,0363,0363::SB413,Stembureau Stembureau Openbare Bibliotheek Amsterdam,1051 HE,823,1325,3,25,25,119,,141,,7,,13,,,178,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,9,28,2,10,,,,,,,
Amsterdam,0363,0363::SB421,Stembureau Stembureau Buurthuis De Havelaar,1053 SX,885,2418,5,22,28,127,,146,,15,,23,,,175,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,20,27,4,6,,,,,,,
Amsterdam,0363,0363::SB423,Stembureau Stembureau Galerie Beeldend Gesproken,1053 RT,853,1411,1,23,9,180,,152,,16,,24,,,143,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6,14,1,9,,,,,,,
Amsterdam,0363,0363::SB424,Stembureau Stembureau Schoolgebouw ROC,1053 ZP,612,1407,7,21,17,108,,81,,15,,14,,,118,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,8,13,1,6,,,,,,,
Amsterdam,0363,0363::SB426,Stembureau Stembureau Brede School De Kinkerbuurt,1053 PE,524,1151,2,17,23,54,,86,,10,,20,,,99,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,8,12,1,7,,,,,,,
Amsterdam,0363,0363::SB427,Stembureau Stembureau Brede School De Kinkerbuurt,1053 PE,499,1187,2,10,21,61,,70,,11,,8,,,99,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,6,5,2,10,,,,,,,
Amsterdam,0363,0363::SB428,Stembureau Stembureau Schoolgebouw Winterkoninkje,1053 GK,526,1372,1,18,20,71,,82,,13,,13,,,88,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,10,8,3,15,,,,,,,
Amsterdam,0363,0363::SB429,Stembureau Stembureau Schoolgebouw Winterkoninkje,1053 GK,537,1302,9,10,23,61,,89,,9,,12,,,87,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,18,3,7,,,,,,,
Amsterdam,0363,0363::SB430,Stembureau Stembureau Leonardo da Vinci school,1053 LW,493,1207,5,10,13,90,,62,,14,,16,,,92,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,7,10,1,8,,,,,,,
Amsterdam,0363,0363::SB431,Stembureau Stembureau Mentrum,1054 BR,946,1481,6,19,19,164,,153,,17,,26,,,169,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,12,16,3,3,,,,,,,
Amsterdam,0363,0363::SB432,Stembureau Stembureau Mentrum,1054 BR,898,1509,4,21,23,141,,140,,15,,18,,,182,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,13,22,2,14,,,,,,,
Amsterdam,0363,0363::SB433,Stembureau Stembureau Vondelstede,1054 GZ,573,1361,0,14,17,105,,88,,11,,20,,,110,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3,7,2,6,,,,,,,
Amsterdam,0363,0363::SB434,Stembureau Stembureau Vondelstede,1054 GZ,510,1432,0,6,9,94,,77,,11,,17,,,126,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,5,7,0,6,,,,,,,
Amsterdam,0363,0363::SB436,Stembureau Stembureau Wackersacademie,1054 DZ,727,1589,7,12,13,139,,135,,8,,22,,,126,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,14,10,2,7,,,,,,,
Amsterdam,0363,0363::SB437,Stembureau Stembureau Wackersacademie,1054 DZ,745,1548,2,15,21,143,,105,,18,,22,,,155,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,8,17,2,3,,,,,,,
Amsterdam,0363,0363::SB439,Stembureau Stembureau Annie M.G. Schmidt,1054 ZB,767,1226,4,13,25,142,,137,,9,,13,,,152,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,11,10,3,5,,,,,,,
Amsterdam,0363,0363::SB440,Stembureau Stembureau Annie M.G. Schmidt,1054 ZB,793,1389,4,16,10,151,,115,,5,,31,,,163,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,5,27,2,6,,,,,,,
Amsterdam,0363,0363::SB441,Stembureau Stembureau De Nieuwe Liefde,1053 WP,536,1155,4,12,10,92,,59,,11,,17,,,110,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,7,15,2,7,,,,,,,
Amsterdam,0363,0363::SB442,Stembureau Stembureau De Nieuwe Liefde,1053 WP,583,1147,6,10,23,96,,83,,8,,17,,,129,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,8,7,0,8,,,,,,,
Amsterdam,0363,0363::SB443,Stembureau Stembureau De Klinker,1053 PB,741,1363,13,28,83,48,,69,,19,,30,,,176,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,14,24,2,9,,,,,,,
Amsterdam,0363,0363::SB444,Stembureau Stembureau Philadelphia Zorg Amsterdam,1053 DX,602,1522,5,12,20,105,,98,,10,,14,,,114,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,10,19,3,10,,,,,,,
Amsterdam,0363,0363::SB445,Stembureau Stembureau Conscious Hotel The Tire Station,1054 MB,661,1207,5,9,1,133,,130,,9,,20,,,130,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,6,13,1,7,,,,,,,
Amsterdam,0363,0363::SB446,Stembureau Stembureau Theater de Cameleon,1054 TS,503,1551,0,7,12,85,,82,,9,,15,,,75,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,8,1,16,,,,,,,
Amsterdam,0363,0363::SB460,Stembureau Stembureau Nieuw Vredenburgh,1057 DZ,565,1587,3,13,32,55,,71,,6,,22,,,137,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6,16,3,7,,,,,,,
Amsterdam,0363,0363::SB461,Stembureau Stembureau Nieuw Vredenburgh,1057 DZ,563,1649,7,10,25,68,,76,,4,,24,,,123,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,11,8,4,4,,,,,,,
