,articlecode,category,heading,href,price,quality,swatches
9409,0736672003,ladies_shorts_jeans,Embrace High Denim short,/nl_nl/productpage.0736672003.html,29.99,PREMIUM QUALITY,['Denimblauw']
9410,0708868002,ladies_dresses_shortdresses,Jurk met borduursel,/nl_nl/productpage.0708868002.html,39.99,,['Blauw']
9411,0752020003,ladies_tops_vests,Geribde tanktop,/nl_nl/productpage.0752020003.html,12.99,,['Mosterdgeel']
9412,0697201002,ladies_trousers_flare,Wijde pull-on broek,/nl_nl/productpage.0697201002.html,19.99,,['Donkerblauw/wit gestreept']
9413,0771733002,ladies_tops_bodys,Body met V-hals,/nl_nl/productpage.0771733002.html,9.99,,['Zwart']
9414,0710312001,ladies_shoes_sandals_espandrillos,Slippers,/nl_nl/productpage.0710312001.html,39.99,PREMIUM QUALITY,['Zwart']
9415,0608007018,ladies_dresses_mididresses,Kanten jurk,/nl_nl/productpage.0608007018.html,69.99,,['Geel']
9416,0738572001,ladies_jumpsuits_long,Wijde jumpsuit,/nl_nl/productpage.0738572001.html,39.99,,['Donkergroen']
9417,0708806001,ladies_plus_sport,H&M+ Oversized sporttop,/nl_nl/productpage.0708806001.html,14.99,,['Zwart']
9418,0629381001,ladies_dresses_shortdresses,A-linejurk,/nl_nl/productpage.0629381001.html,14.99,,['Zwart']
9419,0723874003,ladies_shoes_sandals_espandrillos,Sandaletten,/nl_nl/productpage.0723874003.html,19.99,,['Poederroze']
9420,0735404002,ladies_dresses_mididresses,Jurk met knoopsluiting,/nl_nl/productpage.0735404002.html,29.99,,['Wit']
9421,0717942003,ladies_shoes_sandals_espandrillos,Slippers,/nl_nl/productpage.0717942003.html,24.99,,['Zwart']
9422,0604655007,ladies_nightwear_pyjamas,Pyjama,/nl_nl/productpage.0604655007.html,19.99,,['Roze gemêleerd/stippen']
9423,0559616017,ladies_swimwear_bikinitops,Push-up triangelbikinitop,/nl_nl/productpage.0559616017.html,14.99,,['Neonoranje']
9424,0734440003,ladies_dresses_shortdresses,Jurk met V-hals,/nl_nl/productpage.0734440003.html,19.99,,['Donkerblauw/wit dessin']
9425,0698276003,ladies_swimwear_swimsuits,Badpak met volants,/nl_nl/productpage.0698276003.html,29.99,,['Zwart']
9426,0699445001,ladies_swimwear_bikinisets_bottoms,Bikinislip - High waist,/nl_nl/productpage.0699445001.html,17.99,,['Zwart']
9427,0708767002,ladies_dresses_shortdresses,Salopettejurk,/nl_nl/productpage.0708767002.html,39.99,,['Zwart/dogtoothdessin']
9428,0507909024,ladies_shirtsblouses_shirts,Overhemdblouse met V-hals,/nl_nl/productpage.0507909024.html,14.99,,['Lichtblauw/smal gestreept']
9429,0760633002,ladies_trousers_loose,Broek met strikceintuur,/nl_nl/productpage.0760633002.html,24.99,,['Lichtbeige']
9430,0749415002,ladies_nightwear_pyjamas,Pyjamatop en -short,/nl_nl/productpage.0749415002.html,14.99,,['Wit/sterren']
9431,0747152002,ladies_blazerswaistcoats_blazers,Blazer van linnenmix,/nl_nl/productpage.0747152002.html,69.99,,['Nevelgroen']
9432,0745186006,ladies_shoes_sandals_espandrillos,Sandaletten,/nl_nl/productpage.0745186006.html,19.99,,['Bruin']
9433,0399136073,ladies_jeans_shaping,Shaping Skinny Regular Jeans,/nl_nl/productpage.0399136073.html,49.99,PREMIUM QUALITY,['Zwart/coating']
9434,0624257003,ladies_plus_jeans,H&M+ Shaping Skinny Jeans,/nl_nl/productpage.0624257003.html,49.99,PREMIUM QUALITY,['Donker denimblauw']
9435,0754910002,ladies_shirtsblouses_shirts,Crinkleblouse,/nl_nl/productpage.0754910002.html,19.99,,['Blauw/wit gestreept']
9436,0710729003,ladies_dresses_shortdresses,Overslagjurk,/nl_nl/productpage.0710729003.html,19.99,,['Geel/bloemen']
9437,0741356003,ladies_shorts_jeans,Denim short,/nl_nl/productpage.0741356003.html,19.99,,['Licht denimblauw']
9438,0694614001,ladies_shoes_sandals_espandrillos,Sandaletten met sleehak,/nl_nl/productpage.0694614001.html,24.99,,['Zwart']
9439,0764998001,ladies_shorts,Short met dessin,/nl_nl/productpage.0764998001.html,9.99,,['Donkerblauw/dessin']
9440,0775328007,ladies_tops_bodys,Tricot body,/nl_nl/productpage.0775328007.html,9.99,,['Blauw/batikdessin']
9441,0765036001,ladies_tops_shortsleeve,Top met strikbandjes,/nl_nl/productpage.0765036001.html,12.99,,['Zwart']
9442,0769035001,ladies_jumpsuits_long,Enkellange jumpsuit,/nl_nl/productpage.0769035001.html,9.99,,['Rood']
9443,0717570001,ladies_swimwear_swimsuits,Halterbadpak,/nl_nl/productpage.0717570001.html,29.99,,['Zwart']
9444,0554477027,ladies_trousers_loose,Broek van viscose,/nl_nl/productpage.0554477027.html,9.99,,['Zwart/roze bloemen']
9445,0716781001,ladies_dresses_mididresses,Plisséjurk,/nl_nl/productpage.0716781001.html,49.99,,['Zwart']
9446,0621381014,ladies_jeans_highwaisted,Super Skinny High Jeans,/nl_nl/productpage.0621381014.html,19.99,,['Donker denimblauw/Trashed']
9447,0573282024,ladies_tops_shortsleeve,Tricot top met korte mouwen,/nl_nl/productpage.0573282024.html,7.99,,['Wit/rood gestreept']
9448,0680327001,ladies_sport_bottoms_trousers,Driekwart sportbroek,/nl_nl/productpage.0680327001.html,19.99,,['Zwart']
9449,0129085001,ladies_basics_trousersleggings,Driekwart legging,/nl_nl/productpage.0129085001.html,9.99,,['Zwart']
9450,0608007017,ladies_dresses_mididresses,Kanten jurk,/nl_nl/productpage.0608007017.html,69.99,,['Oudroze']
9451,0736311001,ladies_knitwear_jumpers,Kasjmier trui,/nl_nl/productpage.0736311001.html,89.99,PREMIUM QUALITY,['Donker grijsgroen']
9452,0736983002,ladies_dresses_maxidresses,Maxi-jurk met V-hals,/nl_nl/productpage.0736983002.html,29.99,,['Donkerbeige/luipaarddessin']
9453,0732413001,ladies_sport_sportbras,Sport-bh Medium support,/nl_nl/productpage.0732413001.html,17.99,,['Zwart']
9454,0707167001,ladies_plus_sport,H&M+ Fleece vest met capuchon,/nl_nl/productpage.0707167001.html,29.99,,['Zwart']
9455,0670435001,ladies_tops_croppedtops,Crop top,/nl_nl/productpage.0670435001.html,4.99,,['Zwart']
9456,0594834016,ladies_hoodiesswetshirts_hoodies,Oversized capuchonsweater,/nl_nl/productpage.0594834016.html,24.99,,['Grijs gemêleerd']
9457,0469562021,ladies_maternity_jeans,MAMA Skinny Jeans,/nl_nl/productpage.0469562021.html,39.99,,['Donkerblauw']
9458,0689563003,ladies_jeans_slim,Denim salopette,/nl_nl/productpage.0689563003.html,29.99,,['Blauw']
9459,0606711005,ladies_shoes_sandals_espandrillos,Sandaletten met sleehak,/nl_nl/productpage.0606711005.html,19.99,,['Zwart/naturel']
9460,0763077002,ladies_shirtsblouses_shirts,Blouse met strikceintuur,/nl_nl/productpage.0763077002.html,29.99,,['Lichtblauw/wit gestreept']
9461,0720651002,ladies_dresses_maxidresses,Jurk met kralenborduursel,/nl_nl/productpage.0720651002.html,79.99,,['Nevelblauw']
9462,0681180013,ladies_dresses_shortdresses,Mouwloze tricot jurk,/nl_nl/productpage.0681180013.html,9.99,,['Zwart/bloemen']
9463,0508318016,ladies_lingerie_bras_padded,Set van 2 padded beugel-bh's,/nl_nl/productpage.0508318016.html,17.99,,['Wit/zwart']
9464,0748816001,ladies_shirtsblouses_blouses,Fijne blouse met plissékraag,/nl_nl/productpage.0748816001.html,19.99,,['Wit']
9465,0735843004,ladies_swimwear_bikinitops,Push-up triangelbikinitop,/nl_nl/productpage.0735843004.html,14.99,,['Kakigroen']
9466,0628813010,ladies_lingerie_briefsknickers_hipster,Kanten slip - Hipster,/nl_nl/productpage.0628813010.html,7.99,,['Neonroze']
9467,0761505001,ladies_plus_jacketsblazers,H&M+ Blazer van linnenmix,/nl_nl/productpage.0761505001.html,39.99,,['Lichtbeige']
9468,0745475012,ladies_dresses_shortdresses,Jurk met V-hals,/nl_nl/productpage.0745475012.html,19.99,,['Gebroken wit/blauw bloemen']
9469,0759160003,ladies_shoes_sandals_espandrillos,Espadrilles,/nl_nl/productpage.0759160003.html,9.99,,['Zwart']
9470,0681180002,ladies_dresses_shortdresses,Mouwloze tricot jurk,/nl_nl/productpage.0681180002.html,9.99,,['Rood/gestreept']
9471,0762470002,ladies_tops_shortsleeve,Top met motief,/nl_nl/productpage.0762470002.html,9.99,,['Wit/Mickey Mouse']
9472,0681179001,ladies_dresses_shortdresses,Salopettejurk,/nl_nl/productpage.0681179001.html,29.99,,['Zwart/twill']
9473,0762846002,ladies_shirtsblouses_blouses,Blouse met V-hals,/nl_nl/productpage.0762846002.html,14.99,,['Lichtblauw']
9474,0701046002,ladies_lingerie_bras_padded,Padded beugel-bh van kant,/nl_nl/productpage.0701046002.html,17.99,,['Zwart/beige']
9475,0678686001,ladies_sport_jackets,Fleece vest met capuchon,/nl_nl/productpage.0678686001.html,29.99,,['Zwart']
9476,0686031001,ladies_shoes_sandals_espandrillos,Plateausandalen,/nl_nl/productpage.0686031001.html,24.99,,['Zwart']
9477,0507910001,ladies_shirtsblouses_shirts,Getailleerde overhemdblouse,/nl_nl/productpage.0507910001.html,14.99,,['Wit']
9478,0681180031,ladies_dresses_shortdresses,Mouwloze tricot jurk,/nl_nl/productpage.0681180031.html,9.99,,['Zwart/witte stippen']
9479,0687704001,ladies_jeans_skinny_skinnyhigh,Embrace High Ankle Jeans,/nl_nl/productpage.0687704001.html,39.99,PREMIUM QUALITY,['Zwart washed out']
9480,0717849003,ladies_dresses_maxidresses,Lange overslagjurk,/nl_nl/productpage.0717849003.html,79.99,,['Lichtpaars']
9481,0733248004,ladies_dresses_shortdresses,Plisséjurk,/nl_nl/productpage.0733248004.html,39.99,,['Donkerblauw']
9482,0742084004,ladies_jumpsuits_short,Korte jumpsuit met knopen,/nl_nl/productpage.0742084004.html,19.99,,['Rood']
9483,0695542010,ladies_trousers_loose,Paperbagbroek,/nl_nl/productpage.0695542010.html,24.99,,['Donkergroen']
9484,0678086002,ladies_trousers_joggers,Sweatpants met biezen,/nl_nl/productpage.0678086002.html,14.99,,['Grijs']
9485,0556438001,ladies_shoes_pumps_highheels,Pumps,/nl_nl/productpage.0556438001.html,19.99,,['Zwart']
9486,0436083002,ladies_lingerie_accessories,Zelfklevende bh,/nl_nl/productpage.0436083002.html,14.99,,['Chai']
9487,0774785001,ladies_swimwear_beachwear,Sarong met volant,/nl_nl/productpage.0774785001.html,19.99,,['Lichtbeige']
9488,0702228001,ladies_maternity_bottoms,MAMA Short met smokwerk,/nl_nl/productpage.0702228001.html,24.99,,['Bruin/bloemen']
9489,0752551001,ladies_accessories_hatsscarvesgloves_hats,Strooien hoed,/nl_nl/productpage.0752551001.html,12.99,,['Lichtbeige/wit']
9490,0465655019,ladies_lingerie_briefsknickers_thong,Set van 3 slips - Thong,/nl_nl/productpage.0465655019.html,9.99,,['Zwart/wit']
9491,0712216009,ladies_tops_vests,Straptop met V-hals,/nl_nl/productpage.0712216009.html,12.99,,['Lichtbeige/luipaarddessin']
9492,0774506001,ladies_swimwear_beachwear,Korte strandjurk,/nl_nl/productpage.0774506001.html,29.99,,['Zwart/dessin']
9493,0717930003,ladies_shoes_sandals_espandrillos,Slip-ins met plateauzool,/nl_nl/productpage.0717930003.html,24.99,,['Beige']
9494,0708478003,ladies_trousers_loose,Wijde tricot broek,/nl_nl/productpage.0708478003.html,14.99,,['Donkerblauw/dessin']
9495,0593808009,ladies_shoes_sandals_espandrillos,Sandaletten met sleehak,/nl_nl/productpage.0593808009.html,27.99,,['Lichtbeige/luipaarddessin']
9496,0748816006,ladies_shirtsblouses_blouses,Fijne blouse met plissékraag,/nl_nl/productpage.0748816006.html,19.99,,['Rood']
9497,0708488005,ladies_maternity_dresses,MAMA Korte overslagjurk,/nl_nl/productpage.0708488005.html,34.99,,['Zwart']
9498,0717538002,ladies_swimwear_bikinisets_tops,Bandeaubikinitop,/nl_nl/productpage.0717538002.html,17.99,,['Zwart']
9499,0568597009,ladies_trousers_chinosslacks,Kostuumpantalon,/nl_nl/productpage.0568597009.html,24.99,,['Lichtgrijs']
9500,0754413001,ladies_tops_croppedtops,Tricot crop top,/nl_nl/productpage.0754413001.html,7.99,,['Zwart']
9501,0687016004,ladies_hoodiesswetshirts_sweatshirts,Sweater met motief,/nl_nl/productpage.0687016004.html,29.99,,['Lichtgrijs gemêleerd/L‘amour']
9502,0768440001,ladies_tops_shortsleeve,Top met geknoopt detail,/nl_nl/productpage.0768440001.html,7.99,,['Zwart']
9503,0699426001,ladies_swimwear_swimsuits,Badpak,/nl_nl/productpage.0699426001.html,24.99,,['Roestrood']
9504,0734852001,ladies_sport_bottoms_trousers,H&M+ Sportbroek,/nl_nl/productpage.0734852001.html,24.99,,['Zwart/wit']
9505,0580482010,ladies_cardigansjumpers_jumpers,Gebreide trui,/nl_nl/productpage.0580482010.html,29.99,,['Lichtblauw gemêleerd']
9506,0417951001,ladies_sockstights_tightleggings,Supportpanty - 20 denier,/nl_nl/productpage.0417951001.html,9.99,,['Lichtamber']
9507,0559642003,ladies_swimwear_bikinitops,Push-up bikinitop,/nl_nl/productpage.0559642003.html,14.99,,['Wit']
9508,0570339001,ladies_shirtsblouses_blouses,Blouse met volants,/nl_nl/productpage.0570339001.html,23.99,,['Lichtblauw/dessin']
9509,0784708001,ladies_dresses_mididresses,Plisséjurk,/nl_nl/productpage.0784708001.html,34.99,,['Lichtturkoois']
9510,0677840003,ladies_maternity_nursing,MAMA Set van 2 katoenen slips,/nl_nl/productpage.0677840003.html,12.99,,['Poederroze/lichtgrijs gemêl.']
9511,0562252032,ladies_jeans_skinny,Superstretchtregging,/nl_nl/productpage.0562252032.html,14.99,,['Donkerblauw']
9512,0510690001,ladies_shorts,Denim short - High waist,/nl_nl/productpage.0510690001.html,13.99,,['Denimblauw']
9513,0430694015,ladies_plus_jeans,H&M+ Shaping Skinny Jeans,/nl_nl/productpage.0430694015.html,49.99,PREMIUM QUALITY,['Zwart']
9514,0707353001,ladies_maternity_tops,MAMA Gebreide trui,/nl_nl/productpage.0707353001.html,17.99,,['Beige/luipaarddessin']
9515,0372628019,ladies_maternity_nursing,MAMA Set van 2 voedings-bh's,/nl_nl/productpage.0372628019.html,19.99,,['Wit/blauw bloemen']
9516,0783850001,ladies_tops_vests,Top van viscose met borduursel,/nl_nl/productpage.0783850001.html,29.99,,['Zwart']
9517,0720346007,ladies_shorts,Sweatshort,/nl_nl/productpage.0720346007.html,4.99,,['Vintageroze']
9518,0633152007,ladies_bags_shopperstotes,Tweezijdig draagbare shopper,/nl_nl/productpage.0633152007.html,19.99,,['Geel']
9519,0744422001,ladies_trousers_chinosslacks,Broek met biezen,/nl_nl/productpage.0744422001.html,24.99,,['Zwart']
9520,0717879016,ladies_blazerswaistcoats_blazers,Double-breasted blazer,/nl_nl/productpage.0717879016.html,29.99,,['Grijsblauw/geruit']
9521,0754231001,ladies_dresses_shortdresses,Bandeaujurk van lyocellmix,/nl_nl/productpage.0754231001.html,59.99,,['Beige/zebradessin']
9522,0745475007,ladies_dresses_shortdresses,Jurk met V-hals,/nl_nl/productpage.0745475007.html,19.99,,['Kakigroen/gestreept']
9523,0745334002,ladies_plus_shirtsblouses,H&M+ Blouse met V-hals,/nl_nl/productpage.0745334002.html,19.99,,['Gebroken wit/bloemen']
9524,0639656003,ladies_lingerie_briefsknickers_multipack,Set van 3 katoenen hipsters,/nl_nl/productpage.0639656003.html,12.99,,['Poederroze']
9525,0615959005,ladies_jeans_skinny_skinnyhigh,Slim High Ankle Jeans,/nl_nl/productpage.0615959005.html,19.99,,['Wit']
9526,0555109002,ladies_lingerie_bras_superpushup,Superpush-up bh van micro,/nl_nl/productpage.0555109002.html,24.99,,['Lichtbeige']
9527,0675319011,ladies_blazerswaistcoats_blazers,Tricot blazer,/nl_nl/productpage.0675319011.html,29.99,,['Beige/geruit']
9528,0737040001,ladies_tops_longsleeve,Top met boothals,/nl_nl/productpage.0737040001.html,12.99,,['Donkerblauw/wit gestreept']
9529,0591334023,ladies_cardigansjumpers_jumpers,Fijngebreide trui,/nl_nl/productpage.0591334023.html,9.99,,['Licht poederroze']
9530,0684210002,ladies_cardigansjumpers_cardigans,Structuurgebreid vest,/nl_nl/productpage.0684210002.html,34.99,,['Grijs gemêleerd']
9531,0719957002,ladies_lingerie_briefsknickers_hipster,Set van 3 katoenen hipsters,/nl_nl/productpage.0719957002.html,12.99,,['Donker oudroze/wit']
9532,0266873009,ladies_sockstights_socks,2 paar footies,/nl_nl/productpage.0266873009.html,7.99,,['Zwart/luipaarddessin']
9533,0752381006,ladies_shirtsblouses_blouses,Cold-shoulderblouse met volant,/nl_nl/productpage.0752381006.html,17.99,,['Zwart']
9534,0574198007,ladies_shoes_sneakers,Bootschoenen,/nl_nl/productpage.0574198007.html,19.99,,['Poederroze']
9535,0683596001,ladies_dresses_shortdresses,Gecoate T-shirtjurk,/nl_nl/productpage.0683596001.html,19.99,,['Zilverkleurig/metallic']
9536,0708845001,ladies_jacketscoats_coats,Double-breasted jas,/nl_nl/productpage.0708845001.html,39.99,,['Grijs gemêleerd']
9537,0597763003,ladies_jumpsuits_short,Off-the-shoulderjumpsuit,/nl_nl/productpage.0597763003.html,19.99,,['Donker kakigroen/bloemen']
9538,0770855005,ladies_tops_vests,Top met volant,/nl_nl/productpage.0770855005.html,19.99,,['Zwart']
9539,0750059001,ladies_dresses_shortdresses,Jurk met V-hals,/nl_nl/productpage.0750059001.html,24.99,,['Donkergeel']
9540,0570319001,ladies_lingerie_briefsknickers_bikinibriefs,Set van 3 slips - Hipster,/nl_nl/productpage.0570319001.html,12.99,,['Zwart']
9541,0595697021,ladies_shorts,Short met dessin,/nl_nl/productpage.0595697021.html,9.99,,['Zwart/wit geruit']
9542,0755075002,ladies_plus_dresses,H&M+ Lange bandeaujurk,/nl_nl/productpage.0755075002.html,59.99,,['Nevelblauw']
9543,0630326004,ladies_tops_shortsleeve,Wijde top,/nl_nl/productpage.0630326004.html,9.99,,['Kakigroen']
9544,0713443002,ladies_jacketscoats_parkas,Parka met capuchon,/nl_nl/productpage.0713443002.html,34.99,,['Kakigroen']
9545,0724067001,ladies_jacketscoats_jackets,Gewatteerd jack,/nl_nl/productpage.0724067001.html,34.99,,['Rood']
9546,0690734002,ladies_bags_shopperstotes,Shopper met schouderriem,/nl_nl/productpage.0690734002.html,19.99,,['Bruin']
9547,0640664009,ladies_shorts,Short met kant,/nl_nl/productpage.0640664009.html,19.99,,['Donkergroen']
9548,0589641002,ladies_jumpsuits_short,Jumpsuit met kant,/nl_nl/productpage.0589641002.html,29.99,,['Wit/bloemen']
9549,0691404003,ladies_bags_smallclutch,Rond tasje van papierstro,/nl_nl/productpage.0691404003.html,9.99,,['Zwart']
9550,0773278001,ladies_plus_dresses,H&M+ Kanten jurk,/nl_nl/productpage.0773278001.html,69.99,,['Oudroze']
9551,0709991003,ladies_hoodiesswetshirts_sweatshirts,Off-the-shouldersweater,/nl_nl/productpage.0709991003.html,14.99,,['Rood']
9552,0707000002,ladies_sport_tops_shortsleeve,Dubbellaagse sporttop,/nl_nl/productpage.0707000002.html,19.99,,['Zwart/donkergrijs gemêleerd']
9553,0578311010,ladies_shoes_ballerinas_flats,Ballerina's met spitse neus,/nl_nl/productpage.0578311010.html,39.99,PREMIUM QUALITY,['Poederroze']
9554,0745702004,ladies_dresses_shortdresses,T-shirtjurk,/nl_nl/productpage.0745702004.html,9.99,,['Kakigroen']
9555,0710728002,ladies_dresses_shortdresses,Jurk met gestrikt detail,/nl_nl/productpage.0710728002.html,19.99,,['Zwart']
9556,0706371002,ladies_skirts_shortskirts,Korte rok van imitatiesuède,/nl_nl/productpage.0706371002.html,34.99,,['Zwart']
9557,0738810004,ladies_sport_sportaccessories,3 paar sportsokken,/nl_nl/productpage.0738810004.html,7.99,,['Roze/donkergrijs/wit']
9558,0787694001,ladies_nightwear_pyjamas,Shortama,/nl_nl/productpage.0787694001.html,24.99,,['Licht poederbeige/stippen']
9559,0746546003,ladies_accessories_hairaccessories,Diadeem met geknoopt detail,/nl_nl/productpage.0746546003.html,5.99,,['Lichtgeel/bloemen']
9560,0690993002,ladies_jacketscoats_parkas,Korte parka van pimakatoen,/nl_nl/productpage.0690993002.html,39.99,PREMIUM QUALITY,['Lichtgrijs']
9561,0706655002,ladies_dresses_mididresses,Overhemdjurk van linnenmix,/nl_nl/productpage.0706655002.html,34.99,,['Wit/blauw gestreept']
9562,0734346001,ladies_shorts_jeans,Denim paperbagshort,/nl_nl/productpage.0734346001.html,19.99,,['Denimblauw']
9563,0772551002,ladies_shirtsblouses_blouses,Blouse met korte mouwen,/nl_nl/productpage.0772551002.html,14.99,,['Wit']
9564,0805069003,ladies_tops_bodys,Tricot body met print,/nl_nl/productpage.0805069003.html,12.99,,['Lichtroze/Ariana Grande']
9565,0656377003,ladies_dresses_shortdresses,Jurk met rijgsluiting,/nl_nl/productpage.0656377003.html,24.99,,['Duifblauw/gestreept']
9566,0755089003,ladies_plus_tops,H&M+ Straptop met kant,/nl_nl/productpage.0755089003.html,24.99,,['Roomwit']
9567,0718182001,ladies_skirts_shortskirts,Overslagrok met borduursel,/nl_nl/productpage.0718182001.html,24.99,,['Zwart/bloemen']
9568,0704983001,ladies_nightwear_pyjamas,Pyjamajasje en -broek,/nl_nl/productpage.0704983001.html,29.99,,['Blauw/wit gestreept']
9569,0506166049,ladies_plus_tops,H&M+ Tricot top,/nl_nl/productpage.0506166049.html,9.99,,['Donkerblauw/dessin']
9570,0728613002,ladies_tops_shortsleeve,Tricot cold-shouldertop,/nl_nl/productpage.0728613002.html,14.99,,['Heidepaars']
9571,0751906001,ladies_dresses_maxidresses,Maxi-jurk met volant,/nl_nl/productpage.0751906001.html,79.99,,['Lichtbeige/dessin']
9572,0740824007,ladies_tops_shortsleeve,Tricot top,/nl_nl/productpage.0740824007.html,9.99,,['Grijs gemêleerd']
9573,0792193001,ladies_plus_sport,H&M+ Sportsinglet,/nl_nl/productpage.0792193001.html,9.99,,['Zwart']
9574,0651456014,ladies_tops_shortsleeve,Set van 2 tops,/nl_nl/productpage.0651456014.html,9.99,,['Rood/wit gestreept']
9575,0448515034,ladies_jeans_skinny_skinnyregular,Skinny Regular Ankle Jeans,/nl_nl/productpage.0448515034.html,24.99,,['Denimblauw/trashed']
9576,0695545007,ladies_trousers_chinosslacks,Pull-on pantalon,/nl_nl/productpage.0695545007.html,19.99,,['Donkerblauw']
9577,0755173001,ladies_nightwear_pyjamas,Set van 2 pyjamasinglets,/nl_nl/productpage.0755173001.html,12.99,,['Wit/grijs gemêleerd']
9578,0705258005,ladies_blazerswaistcoats_blazers,Getailleerde blazer,/nl_nl/productpage.0705258005.html,39.99,,['Roze/meerkleurig']
9579,0805032002,ladies_tops_vests,Glanzende tubetop,/nl_nl/productpage.0805032002.html,7.99,,['Roze']
9580,0644300002,ladies_swimwear_swimsuits,Badpak met dessin,/nl_nl/productpage.0644300002.html,24.99,,['Zwart/ananas']
9581,0749699008,ladies_tops_vests,Straptop met V-hals,/nl_nl/productpage.0749699008.html,14.99,,['Poederroze']
9582,0700329002,ladies_lingerie_bras_superpushup,Kanten superpush-up bh,/nl_nl/productpage.0700329002.html,19.99,,['Wit']
9583,0773462002,ladies_swimwear_bikinisets_bottoms,Bikinislip met V-belijning,/nl_nl/productpage.0773462002.html,9.99,,['Lichtbeige']
9584,0739341001,ladies_shirtsblouses_tunics,Tuniek van lyocell,/nl_nl/productpage.0739341001.html,34.99,,['Donkerblauw']
9585,0614854008,ladies_lingerie_briefsknickers_multipack,Set van 4 slips - Brazilian,/nl_nl/productpage.0614854008.html,9.99,,['Grijs gemêleerd/stippen']
9586,0473954005,ladies_lingerie_briefsknickers_hipster,Set van 2 slips - Hipster,/nl_nl/productpage.0473954005.html,9.99,,['Wit/lichtbeige']
9587,0706654001,ladies_dresses_shortdresses,Jurk met V-hals,/nl_nl/productpage.0706654001.html,14.99,,['Donkerblauw/dessin']
9588,0674492001,ladies_hoodiesswetshirts_sweatshirts,Sweater met geribde halsboord,/nl_nl/productpage.0674492001.html,14.99,,['Zwart']
9589,0707135005,ladies_knitwear_jumpers,Fijngebreide trui,/nl_nl/productpage.0707135005.html,12.99,,['Donkerblauw/wit gestreept']
9590,0768545002,ladies_bags_shopperstotes,Shopper van papierstro,/nl_nl/productpage.0768545002.html,19.99,,['Beige']
9591,0675069005,ladies_shirtsblouses_shirts,Geruite overhemdblouse,/nl_nl/productpage.0675069005.html,14.99,,['Blauw/geruit']
9592,0717762001,ladies_maternity_nursing,MAMA Voedingsblouse met dessin,/nl_nl/productpage.0717762001.html,19.99,,['Rood/bloemen']
9593,0653567004,ladies_plus_jacketsblazers,H&M+ Parka met capuchon,/nl_nl/productpage.0653567004.html,39.99,,['Duifblauw']
9594,0702883001,ladies_lingerie_briefsknickers_multipack,Set van 3 slips - Hipster,/nl_nl/productpage.0702883001.html,12.99,,['Vintageroze']
9595,0797623003,ladies_dresses_mididresses,Jurk van linnenmix,/nl_nl/productpage.0797623003.html,34.99,,['Zwart']
9596,0752437001,ladies_tops_bodys,Body met rugdecolleté,/nl_nl/productpage.0752437001.html,34.99,,['Zwart']
9597,0698794001,ladies_trousers_flare,Wijde broek,/nl_nl/productpage.0698794001.html,19.99,,['Zwart']
9598,0675068001,ladies_shirtsblouses_shirts,Katoenen overhemdblouse,/nl_nl/productpage.0675068001.html,14.99,,['Blauw/wit gestreept']
9599,0708464005,ladies_shirtblouses_offshoulderblouses,Off-the-shoulderblouse,/nl_nl/productpage.0708464005.html,14.99,,['Zwart']
9600,0752486001,ladies_dresses_maxidresses,Maxi-jurk met kant,/nl_nl/productpage.0752486001.html,34.99,,['Donkerblauw']
9601,0617736003,ladies_plus_tops,H&M+ Sweatvest met capuchon,/nl_nl/productpage.0617736003.html,39.99,,['Kakigroen']
9602,0680262015,ladies_sport_bottoms,Sportlegging,/nl_nl/productpage.0680262015.html,19.99,,['Zwart/2019']
9603,0622963001,ladies_shoes_boots,Chelseaboots,/nl_nl/productpage.0622963001.html,29.99,,['Zwart']
9604,0675203009,ladies_shirtsblouses_blouses,Blouse met smokwerk,/nl_nl/productpage.0675203009.html,19.99,,['Beige/luipaarddessin']
9605,0729608001,ladies_blazerswaistcoats_blazers,Blazer van linnenmix,/nl_nl/productpage.0729608001.html,59.99,,['Donkerbeige']
9606,0445419003,ladies_tops_shortsleeve,Top met rugdecolleté,/nl_nl/productpage.0445419003.html,13.99,,['Grijs gemêleerd']
9607,0772349014,ladies_shorts,Sweatshort,/nl_nl/productpage.0772349014.html,9.99,,['Pruimenpaars']
9608,0571709003,ladies_tops_shortsleeve,Wijde top,/nl_nl/productpage.0571709003.html,10.99,,['Roze']
9609,0721636001,ladies_trousers_joggers,Joggers,/nl_nl/productpage.0721636001.html,19.99,,['Zwart']
9610,0711028003,ladies_plus_shirtsblouses,H&M+ Blouse,/nl_nl/productpage.0711028003.html,14.99,,['Kakigroen/gestreept']
9611,0541512001,ladies_lingerie_bras_softwireless,Set van 2 kanten soft-bh's,/nl_nl/productpage.0541512001.html,17.99,,['Zwart/wit']
9612,0717581001,ladies_swimwear_bikinisets_tops,Balconettebikinitop,/nl_nl/productpage.0717581001.html,14.99,,['Zwart']
9613,0774635001,ladies_tops_vests,Haltertop,/nl_nl/productpage.0774635001.html,19.99,,['Zwart']
9614,0554598013,ladies_tops_shortsleeve,Tricot top,/nl_nl/productpage.0554598013.html,9.99,,['Wit/blauw gestreept']
9615,0243613004,ladies_sockstights_tightleggings,Legging - High waist,/nl_nl/productpage.0243613004.html,12.99,,['Zwart']
9616,0765657001,ladies_trousers_loose,Wijde tricot broek,/nl_nl/productpage.0765657001.html,14.99,,['Zwart/wit dessin']
